race_date,venue,race_no,horse_no,horse_name,horse_id,a3,a3_high,trainer_judge,jirai
20260919,中山,11,2,イミグラントソング,22104697,False,False,False,False
20260919,中山,11,3,モンブランミノル,21100838,False,False,False,True
20260919,中山,11,4,イムホテプ,22104983,False,False,False,False
20260919,中山,11,5,カンピオーネ,19100286,False,False,False,False
20260919,中山,11,6,レアンダー,21100836,False,False,False,False
20260919,中山,11,7,マーズオデッセイ,22102399,False,False,False,False
20260919,中山,11,8,アクションプラン,20100116,False,False,False,False
20260919,中山,11,9,ドバイブルース,21105182,False,False,False,False
20260919,中山,11,10,ショウナンライシン,20103148,False,False,False,True
20260919,中山,11,11,バラジ,19106698,False,False,False,False
20260919,中山,11,12,マンマリアーレ,20100761,False,False,False,False
20260919,中山,11,13,ゴールデンクラウド,22110121,False,False,False,False
20260919,中山,11,14,ハビレ,21100561,False,False,False,False
20260919,中山,12,1,シュヴァルツシルト,23100359,False,False,False,False
20260919,中山,12,2,ヴェネチアンキング,23103320,False,False,False,False
20260919,中山,12,3,リアライズタキオン,23105224,False,False,False,False
20260919,中山,12,4,ベアハンドキャッチ,23107400,False,False,False,False
20260919,中山,12,5,エアサロメ,23103341,False,False,False,True
20260919,中山,12,6,トモジャオーリー,23103068,False,False,False,False
20260919,中山,12,7,ラベンダーヘイズ,23106162,False,False,False,False
20260919,中山,12,8,タイセイブルーム,23100533,False,False,False,False
20260919,中山,12,9,プルシャプラ,22100582,False,False,False,False
20260919,中山,12,10,アースミューズ,22105909,False,False,False,False
20260919,中山,12,11,ダノンゴーイチ,20103121,False,False,False,False
20260919,中山,12,12,ナンナンプー,22102878,False,False,False,False
20260919,中山,12,13,トウタツ,22102508,False,False,False,False
20260919,中山,12,14,マロンカラノテガミ,22101005,False,False,False,False
20260919,中山,12,15,ロードトライデント,23102171,False,False,False,False
20260919,中山,12,16,ミスバレンシア,23103361,False,False,False,False
20260919,阪神,1,1,フラッシングルビー,24107045,False,False,False,True
20260919,阪神,1,2,ルボワ,24106761,False,False,False,True
20260919,阪神,1,3,ホシヲミテルンナ,24100227,False,False,False,False
20260919,阪神,1,4,ロンバルディア,24105349,False,False,False,False
20260919,阪神,1,5,コパノマハロ,24102103,False,False,False,True
20260919,阪神,1,6,ボビーザグレート,24103740,False,False,False,True
20260919,阪神,1,7,アイシテルヨナオミ,24107158,False,False,False,False
20260919,阪神,1,8,ベルウッドワタル,24102516,False,False,False,False
20260919,阪神,2,1,マサノブルスカイ,24105151,False,False,False,True
20260919,阪神,2,2,ドナズエクリプス,24108020,False,False,False,False
20260919,阪神,2,3,サイモンジェセル,24105837,False,False,False,True
20260919,阪神,2,4,ロードフローリス,24100208,False,False,False,True
20260919,阪神,2,5,ソウカイファンキー,24105806,False,False,False,True
20260919,阪神,2,6,アストラルライト,24106612,False,False,False,False
20260919,阪神,2,7,ケイジャーダ,24103607,False,False,False,True
20260919,阪神,2,8,サイモンレガシー,24101202,False,False,False,False
20260919,阪神,3,1,パストザクラウン,24104298,False,False,False,True
20260919,阪神,3,2,クリコキアナ,24100009,False,False,False,True
20260919,阪神,3,3,アルテクィーン,24100255,False,False,False,False
20260919,阪神,3,4,ツーエムマドンナ,24104245,False,False,False,True
20260919,阪神,3,5,エルピスノヴァ,24103394,False,False,False,False
20260919,阪神,3,6,クリノライジング,24102637,False,False,False,True
20260919,阪神,3,7,ヴァニーユ,24102756,False,False,False,False
20260919,阪神,3,8,トスカ,24105538,False,False,False,True
20260919,阪神,3,9,マイフレダ,24101904,False,False,False,True
20260919,阪神,3,10,シャプシュ,24105431,False,False,False,False
20260919,阪神,3,11,スマートライナー,24100838,False,False,False,True
20260919,阪神,4,1,ドラギニャン,22106684,False,False,False,False
20260919,阪神,4,2,ジューンベロシティ,18103308,False,False,False,False
20260919,阪神,4,3,シホノスペランツァ,19105654,False,False,False,False
20260919,阪神,4,4,アトラクティーボ,19100641,False,False,False,False
20260919,阪神,4,5,ホウオウプロサンゲ,21105623,False,False,False,False
20260919,阪神,4,6,ヴァランセカズマ,17105822,False,False,False,False
20260919,阪神,4,7,ネイチャーシップ,18102917,False,False,False,False
20260919,阪神,4,8,オオキニ,19100675,False,False,False,False
20260919,阪神,4,9,アルヴィア,21106965,False,False,False,False
20260919,阪神,4,10,ロードリベラシオン,22102821,False,False,False,False
20260919,阪神,4,11,トーアモルペウス,20103173,False,False,False,False
20260919,阪神,4,12,モンツァフレイバー,22103181,False,False,False,False
20260919,阪神,5,1,ユウスカイ,24105210,False,False,False,False
20260919,阪神,5,2,イルドボーテ,24102110,False,False,False,False
20260919,阪神,5,3,テムスピード,24100948,False,False,False,True
20260919,阪神,5,4,グッデイチャイカ,24105948,False,False,False,True
20260919,阪神,5,5,アリアサイン,24102448,False,False,False,True
20260919,阪神,5,6,セイフェリーチェ,24107426,False,False,False,True
20260919,阪神,5,7,ウォータージェード,24102791,False,False,False,True
20260919,阪神,5,8,インパルスドライブ,24110012,False,False,False,True
20260919,阪神,5,9,ジャスパーレーブ,24108337,False,False,True,False
20260919,阪神,5,10,シーザットガール,24100866,False,False,False,False
20260919,阪神,6,1,ベンゲル,24100030,False,False,False,True
20260919,阪神,6,2,ベヒル,24105551,False,False,False,False
20260919,阪神,6,3,ジオフィージブル,24106245,False,False,False,False
20260919,阪神,6,4,エヴァサンライズ,24101995,False,False,False,True
20260919,阪神,6,5,マーノマエストロ,24106037,False,False,False,False
20260919,阪神,6,6,スナークモネ,24103038,False,False,False,False
20260919,阪神,6,7,テムレーション,24103000,False,False,False,True
20260919,阪神,6,8,キャミソール,24104417,False,False,False,False
20260919,阪神,6,9,ヤマカツチャーリー,24104232,False,False,False,False
20260919,阪神,6,10,アンドレバローズ,24100442,False,False,False,False
20260919,阪神,6,11,ピースインサイト,24106529,False,False,False,False
20260919,阪神,7,1,ボンドマティーニ,23105337,False,False,False,False
20260919,阪神,7,2,アロマフェリス,22104624,False,False,False,True
20260919,阪神,7,3,パンチャマハブータ,23101404,False,False,False,False
20260919,阪神,7,4,ベルシュヴァル,23102376,False,False,False,False
20260919,阪神,7,5,ラッキーシグネチャ,23105302,False,False,False,True
20260919,阪神,7,6,フィエールシャンテ,23100868,False,False,False,False
20260919,阪神,7,7,ストレートブラック,22103353,False,False,False,False
20260919,阪神,7,8,タガノアルトゥーラ,23104315,False,False,False,False
20260919,阪神,7,9,ゴールドアクセス,23104506,False,False,False,False
20260919,阪神,7,10,ロングホリデー,23100288,False,False,False,False
20260919,阪神,7,11,サトノビダーヤ,23107379,False,False,False,False
20260919,阪神,7,12,ディアーモルタル,23107125,False,False,False,False
20260919,阪神,8,1,シティオブドリーム,24104953,False,False,False,False
20260919,阪神,8,2,ジーティーサクラ,24106614,False,False,True,True
20260919,阪神,8,3,テングカゼ,24105454,False,False,False,False
20260919,阪神,8,4,ベルメサージュ,24102682,False,False,False,False
20260919,阪神,8,5,メイショウセイクウ,24102272,False,False,False,False
20260919,阪神,8,6,ブラッドバローズ,24101722,False,False,False,False
20260919,阪神,9,1,シゲルオトヒメ,19102986,False,False,False,True
20260919,阪神,9,2,レザーアンドレース,23103378,False,False,False,True
20260919,阪神,9,3,リーチグローリー,23103590,False,False,False,True
20260919,阪神,9,4,ミティリーニ,23107262,False,False,False,False
20260919,阪神,9,5,ドリームキャリー,23100063,False,False,False,False
20260919,阪神,9,6,レザンクレール,21105794,False,False,False,False
20260919,阪神,9,7,フィデリス,23107064,False,False,False,True
20260919,阪神,9,8,ナムラハリス,23100463,False,False,False,True
20260919,阪神,9,9,ガイラルディア,22103623,False,False,False,False
20260919,阪神,9,10,メイショウアカリ,23106568,False,False,False,True
20260919,阪神,9,11,メイショウウメゴチ,22102768,False,False,False,True
20260919,阪神,9,12,リアンクトワ,21103293,False,False,False,True
20260919,阪神,9,13,ラグナトーレ,22106185,False,False,False,False
20260919,阪神,9,14,シュネルアンジュ,23102948,False,False,False,False
20260919,阪神,10,1,タマモブラウンタイ,22106438,False,False,False,True
20260919,阪神,10,2,スネーフリンガ,22103039,False,False,False,False
20260919,阪神,10,3,ハルオーブ,20104732,False,False,False,False
20260919,阪神,10,4,ノボリリア,22103058,False,False,False,False
20260919,阪神,10,5,ダノンキラウェア,21100171,False,False,False,False
20260919,阪神,10,6,リヴァイ,23103585,False,False,False,False
20260919,阪神,10,7,タガノアンファン,22106555,False,False,False,False
20260919,阪神,10,8,サンライズプルート,20102326,False,False,False,False
20260919,阪神,10,9,ジューンキートス,23106698,False,False,False,False
20260919,阪神,10,10,ヒーローインチーフ,21106661,False,False,False,False
20260919,阪神,10,11,ミキノバカラ,22102594,False,False,False,False
20260919,阪神,10,12,ビーアイフォルテ,22104515,False,False,False,True
20260919,阪神,10,13,ウチュウノセカイ,23106665,False,False,False,True
20260919,阪神,10,14,ヤマニンレセディ,22106605,False,False,False,True
20260919,阪神,10,15,インフローレ,22102729,False,False,False,False
20260919,阪神,11,1,テイエムヒショウ,20101216,False,False,False,False
20260919,阪神,11,2,トゥロン,22105808,False,False,False,False
20260919,阪神,11,3,マッシャーブルム,21106157,False,False,False,False
20260919,阪神,11,4,ニューオーリンズ,22106920,False,False,False,False
20260919,阪神,11,5,サンダーバース,21103582,False,False,False,False
20260919,阪神,11,6,メイショウツヨキ,22103262,False,False,False,False
20260919,阪神,11,7,ハクサンアイリス,22100328,False,False,False,False
20260919,阪神,11,8,キャピタルサックス,21106706,False,False,False,False
20260919,阪神,11,9,リサシテーション,23106651,False,False,False,False
20260919,阪神,11,10,カルパ,21105736,False,False,False,False
20260919,阪神,11,11,エムズマインド,20101641,False,False,False,True
20260919,阪神,11,12,ケイアイメキラ,20104215,False,False,False,True
20260919,阪神,11,13,トウカイポワール,21102389,False,False,False,False
20260919,阪神,11,14,タイセイミッション,21101045,False,False,False,False
20260919,阪神,11,15,エブリーポッシブル,23106940,False,False,False,False
20260919,阪神,11,16,シゲルソロソロ,20110100,False,False,False,False
20260919,阪神,12,1,ダイヤモンド,22101456,False,False,False,False
20260919,阪神,12,2,キャッチアシーフ,23103810,False,False,False,False
20260919,阪神,12,3,グラスゴー,23103218,False,False,False,False
20260919,阪神,12,4,ワイルドブッター,22105077,False,False,False,False
20260919,阪神,12,5,マダムイグレイン,22100203,False,False,False,False
20260919,阪神,12,6,セイウンバジリスク,23100241,False,False,False,True
20260919,阪神,12,7,ダディーズアイル,21104673,False,False,False,False
20260919,阪神,12,8,サヨノパララックス,23105140,False,False,False,True
20260919,阪神,12,9,レオナルドスター,21104806,False,False,False,False
20260919,阪神,12,10,パワポケビー,19107007,False,False,False,True
20260919,阪神,12,11,レジェンダリーデイ,20107018,False,False,False,True
20260919,阪神,12,12,フェゲフォイア,20106355,False,False,False,False
20260919,阪神,12,13,リトセア,23105640,False,False,False,True
20260919,阪神,12,14,エイユーサクラ,23101933,True,True,False,False
20260919,阪神,12,15,セガンティーニ,22106835,False,False,False,False
20260919,阪神,12,16,ロードヴァルカン,22100660,False,False,False,True
20260920,中山,1,1,イカルステソーロ,24101291,False,False,False,False
20260920,中山,1,2,アイビークロノス,24108317,False,False,False,True
20260920,中山,1,3,コスモセイント,24105875,False,False,False,False
20260920,中山,1,4,ノシェリー,24106085,False,False,False,False
20260920,中山,1,5,サイモントレノ,24104675,False,False,False,False
20260920,中山,1,6,オーケーエース,24102821,False,False,False,False
20260920,中山,1,7,ゴルトシェーン,24105499,False,False,False,False
20260920,中山,1,8,ウィンターブリーズ,24106106,False,False,False,False
20260920,中山,1,9,リュウノタキノボリ,24103223,False,False,False,False
20260920,中山,1,10,ニシノツムジカゼ,24102617,False,False,False,False
20260920,中山,1,11,ニシノハクシャ,24105565,False,False,False,False
20260920,中山,1,12,サスケソルトバーン,24102123,False,False,False,False
20260920,中山,1,13,ミクニルミナス,24105950,False,False,False,True
20260920,中山,1,14,コーズウルルン,24102409,False,False,False,False
20260920,中山,1,15,ラインホルト,24106108,False,False,False,False
20260920,中山,2,1,ホワイトホール,24104300,False,False,False,False
20260920,中山,2,2,フォンターナドーロ,24102622,False,False,False,False
20260920,中山,2,3,セレスティナ,24100017,False,False,False,False
20260920,中山,2,4,ベールダウン,24105028,False,False,False,False
20260920,中山,2,5,リアスハート,24107358,False,False,False,False
20260920,中山,2,6,カラスアゲハ,24103786,False,False,False,True
20260920,中山,2,7,レイナクリューソス,24106865,False,False,False,False
20260920,中山,2,8,アヴァンデセール,24107330,False,False,False,True
20260920,中山,2,9,ラヴレイン,24106768,False,False,False,False
20260920,中山,2,10,セイウンコハルタ,24103933,False,False,False,False
20260920,中山,2,11,アテナブレイブ,24105671,False,False,False,False
20260920,中山,2,12,ジェイエルキール,24100834,False,False,False,False
20260920,中山,2,13,セールデュクール,24103622,False,False,False,False
20260920,中山,2,14,ヌンエリン,24102023,False,False,False,False
20260920,中山,3,1,オオルリ,24103646,False,False,False,False
20260920,中山,3,2,ハンデンブレイズ,24105416,False,False,False,False
20260920,中山,3,3,セイウンオオゾラ,24103837,False,False,False,False
20260920,中山,3,4,オペレッタテソーロ,24101272,False,False,False,False
20260920,中山,3,5,ポッドレーヴ,24101358,False,False,False,False
20260920,中山,3,6,スーパーユタカ,24107390,False,False,False,False
20260920,中山,3,7,スカーレットクラン,24106408,False,False,False,False
20260920,中山,3,8,マイネルヘルリッヒ,24102470,False,False,False,False
20260920,中山,3,9,ティアラスピリット,24107256,False,False,False,True
20260920,中山,3,10,タイセイソアリング,24104576,False,False,False,False
20260920,中山,3,11,マイネルシードル,24103651,False,False,False,True
20260920,中山,3,12,タッカーヴィーナス,24102669,False,False,False,False
20260920,中山,3,13,サウンズオーサム,24106184,False,False,False,False
20260920,中山,4,1,ロードベラヴィータ,24105275,False,False,False,False
20260920,中山,4,2,ワンダーマーベル,24102598,False,False,False,False
20260920,中山,4,3,マートングレイス,24100474,False,False,False,False
20260920,中山,4,4,シャローオネスト,24105783,False,False,False,False
20260920,中山,4,5,レガシーマインド,24106158,False,False,False,True
20260920,中山,4,6,アフォーダビリティ,24109052,False,False,False,False
20260920,中山,4,7,ルバルマン,24106013,False,False,False,False
20260920,中山,4,8,アイファーニキーヤ,24100102,False,False,False,False
20260920,中山,4,9,フレイムオブキング,24105698,False,False,False,False
20260920,中山,4,10,ブリスブリンク,24107047,False,False,False,False
20260920,中山,4,11,グランレーヴ,24103159,False,False,False,False
20260920,中山,4,12,パウンドザロック,24106589,False,False,False,False
20260920,中山,4,13,エコロガレル,24101684,False,False,False,False
20260920,中山,4,14,エマルタ,24106770,False,False,False,False
20260920,中山,4,15,サクシードシチー,24104753,False,False,False,False
20260920,中山,4,16,ディスクリートサム,24100688,False,False,False,False
20260920,中山,5,1,ファンタジーゲーム,24105940,False,False,False,False
20260920,中山,5,2,マイバーゲン,24103705,False,False,False,False
20260920,中山,5,3,テルケンレンジシ,24100951,False,False,False,False
20260920,中山,5,4,クロノスフィア,24101388,False,False,False,False
20260920,中山,5,5,アニーリング,24104155,False,False,False,False
20260920,中山,5,6,ラプチュラス,24107039,False,False,False,False
20260920,中山,5,7,フロックコート,24101000,False,False,False,False
20260920,中山,5,8,ファイナルラッキー,24101359,False,False,False,False
20260920,中山,5,9,ドナフェリーチェ,24102379,False,False,False,False
20260920,中山,5,10,エッセンシャルサン,24104205,False,False,False,True
20260920,中山,5,11,ロードキャピタル,24105290,False,False,False,False
20260920,中山,5,12,ポストトゥルース,24106698,False,False,False,False
20260920,中山,5,13,ジャストゴーイング,24108019,False,False,False,False
20260920,中山,5,14,ジュベルシャムス,24106763,False,False,False,False
20260920,中山,5,15,カームラディアンス,24106908,False,False,False,False
20260920,中山,5,16,アイレバルバドス,24106840,False,False,False,False
20260920,中山,6,1,エタンセル,23102354,False,False,False,False
20260920,中山,6,2,ブルージャイアント,22101450,False,False,False,False
20260920,中山,6,3,アビヤント,23104398,False,False,False,True
20260920,中山,6,4,ホールドミーワンス,23103379,False,False,False,False
20260920,中山,6,5,ハルノアラシ,22106099,False,False,False,False
20260920,中山,6,6,ボールドタワー,23103016,False,False,False,False
20260920,中山,6,7,ヤングアメリカンズ,22104311,False,False,False,False
20260920,中山,6,8,ウリズンベー,23103709,False,False,False,False
20260920,中山,6,9,アデルフィー,23105753,False,False,False,False
20260920,中山,6,10,ナックシュバリエ,22105307,False,False,False,False
20260920,中山,6,11,タニセンドリーム,21106057,False,False,False,True
20260920,中山,6,12,グランコネクシオン,21105123,False,False,False,True
20260920,中山,6,13,ステラデルークス,23102263,False,False,False,False
20260920,中山,6,14,タイセイエムロード,23104031,False,False,False,False
20260920,中山,7,1,セットエトワール,23103792,False,False,True,False
20260920,中山,7,2,マイネルマスター,23106439,False,False,False,False
20260920,中山,7,3,グランプラネッタ,22107023,False,False,False,False
20260920,中山,7,4,モウエエデショー,23105433,False,False,False,False
20260920,中山,7,5,ウインボレロ,21106203,False,False,False,False
20260920,中山,7,6,ピエスユニーク,23103435,False,False,False,False
20260920,中山,7,7,マイネルダンク,18102142,False,False,False,False
20260920,中山,7,8,ノーザンタイタン,23105275,False,False,False,False
20260920,中山,7,9,ケイツールピア,21101801,False,False,False,False
20260920,中山,7,10,アレクレア,22104851,False,False,False,True
20260920,中山,7,11,エピックフライト,23107285,False,False,False,False
20260920,中山,7,12,マイネルモメンタム,21106811,False,False,False,False
20260920,中山,7,13,エルナト,23106930,False,False,False,False
20260920,中山,7,14,マーゴットコマチ,22104664,False,False,False,False
20260920,中山,7,15,キョウエイグッド,22104362,False,False,False,False
20260920,中山,7,16,コスモアチーブ,22106792,False,False,False,False
20260920,中山,7,17,ソロンゴ,23100582,False,False,False,False
20260920,中山,7,18,リアルセンター,21103518,False,False,False,False
20260920,中山,8,1,フラッシュポイント,22104609,False,False,False,True
20260920,中山,8,2,ドルンレースツェン,22102791,False,False,False,False
20260920,中山,8,3,シュヴァルム,22105761,False,False,False,True
20260920,中山,8,4,グラティアム,23103751,False,False,False,False
20260920,中山,8,5,カンレイスター,23105558,False,False,False,False
20260920,中山,8,6,ミッシオーネ,22106767,False,False,False,False
20260920,中山,8,7,プレザントトーン,23103809,False,False,False,True
20260920,中山,8,8,マオノクラッシュ,22101864,False,False,False,False
20260920,中山,8,9,マジェステラ,23102390,False,False,False,False
20260920,中山,8,10,カセノアステリア,23104150,False,False,False,False
20260920,中山,8,11,チェルシー,21106724,False,False,False,False
20260920,中山,8,12,シスター,22100872,False,False,False,False
20260920,中山,8,13,ミスチヴマリアンヌ,23103231,False,False,False,True
20260920,中山,8,14,タヤスロレンヌ,23104232,False,False,False,False
20260920,中山,8,15,ペイトー,23103127,False,False,False,False
20260920,中山,8,16,ブルーユンチェリー,22103011,False,False,False,False
20260920,中山,9,1,キタノファーンヒル,23104820,False,False,False,False
20260920,中山,9,2,ビッグベルーガ,20102760,False,False,False,True
20260920,中山,9,3,コズミックダンサー,22104740,False,False,False,True
20260920,中山,9,4,コルデアニル,20103154,False,False,False,False
20260920,中山,9,5,マッドゲイル,23103701,False,False,False,False
20260920,中山,9,6,ビップチェイス,21105763,False,False,False,False
20260920,中山,9,7,カフェアローロ,21100469,False,False,False,False
20260920,中山,9,8,ニヒトツーゼーア,22102383,False,False,False,False
20260920,中山,9,9,オオタチ,22101234,False,False,False,False
20260920,中山,9,10,シャローファースト,23107258,False,False,False,True
20260920,中山,9,11,ダブルジャッジ,21105221,False,False,False,False
20260920,中山,9,12,エーデル,21105321,False,False,False,False
20260920,中山,10,1,マクミランテソーロ,21102276,False,False,False,True
20260920,中山,10,2,ベルゼビュート,23105083,False,False,False,False
20260920,中山,10,3,ハッピーウィズユー,22106656,False,False,False,False
20260920,中山,10,4,ヤマメキング,22100245,False,False,False,True
20260920,中山,10,5,スターランウェイ,22106686,False,False,True,False
20260920,中山,10,6,タイセイルヴァン,22103859,False,False,False,False
20260920,中山,10,7,メモリーグラス,20107095,False,False,False,False
20260920,中山,10,8,タカスタカスタカス,23110103,False,False,False,False
20260920,中山,10,9,ジャックナダル,23100803,False,False,False,False
20260920,中山,10,10,モリノセピア,21106307,False,False,False,False
20260920,中山,10,11,フィールマイプラン,23103860,False,False,False,False
20260920,中山,10,12,ホウオウプレミア,19105041,False,False,False,False
20260920,中山,10,13,フィーチャリング,22105824,False,False,False,False
20260920,中山,10,14,メッエフアパラ,21106066,False,False,False,False
20260920,中山,10,15,ブルーマッキンジー,23110106,False,False,False,False
20260920,中山,10,16,リリージェーン,20106353,False,False,False,True
20260920,中山,11,1,キャントウェイト,21102800,False,False,False,False
20260920,中山,11,2,ワイドエンペラー,18101660,False,False,True,False
20260920,中山,11,3,リビアングラス,20105633,False,False,False,False
20260920,中山,11,4,ヴーレヴー,22104617,False,False,True,False
20260920,中山,11,5,アスクドゥポルテ,20101025,False,False,False,False
20260920,中山,11,6,パンジャ,21105155,False,False,False,False
20260920,中山,11,7,レガレイラ,21105898,False,False,False,False
20260920,中山,11,8,メイショウゲキリン,19104092,False,False,False,False
20260920,中山,11,9,コスモキュランダ,21106787,False,False,True,False
20260920,中山,11,10,コスモブッドレア,21106782,False,False,False,False
20260920,中山,11,11,セイウンプラチナ,19102628,False,False,False,True
20260920,中山,11,12,エセルフリーダ,21105138,False,False,False,False
20260920,中山,11,13,ジューンテイク,21100913,False,False,False,True
20260920,中山,12,1,グランプレジール,19105338,False,False,False,False
20260920,中山,12,2,サツキレジーナ,22101204,False,False,False,False
20260920,中山,12,3,ショーモッシュ,22103846,False,False,False,False
20260920,中山,12,4,バム,22103327,False,False,False,True
20260920,中山,12,5,ミルトハーバー,23102545,False,False,False,False
20260920,中山,12,6,エバーラスト,23104764,False,False,False,True
20260920,中山,12,7,テリオスルル,21105491,False,False,False,True
20260920,中山,12,8,スプリングデイ,21103322,False,False,False,False
20260920,中山,12,9,ラプランセス,23103733,False,False,False,False
20260920,中山,12,10,ランスロット,21100901,False,False,False,False
20260920,中山,12,11,ビッグフラワー,21100958,False,False,False,False
20260920,中山,12,12,カシオペア,22106203,False,False,False,False
20260920,中山,12,13,フロウアンドライム,22104663,False,False,False,False
20260920,中山,12,14,ラブリーガール,22102696,False,False,False,False
20260920,中山,12,15,ハッピーサプライズ,21106395,False,False,False,False
20260920,中山,12,16,ファインサマーデイ,23101169,False,False,False,False
20260920,阪神,1,1,アナザーエース,20104005,False,False,False,False
20260920,阪神,1,2,オリンポスカズマ,20102013,False,False,False,False
20260920,阪神,1,3,ヘイマー,23105553,False,False,False,False
20260920,阪神,1,4,ハッピーダンチャン,22100529,False,False,False,False
20260920,阪神,1,5,ヤマニンエンディマ,20105603,False,False,False,False
20260920,阪神,1,6,アスクアットバット,22110139,False,False,False,True
20260920,阪神,1,7,ホウオウスターツ,22103528,False,False,False,False
20260920,阪神,1,8,メイショウヘール,21104622,False,False,False,False
20260920,阪神,1,9,アウスヴァール,18101010,False,False,False,False
20260920,阪神,1,10,ジロラータ,22105347,False,False,False,False
20260920,阪神,1,11,クロライナ,22104753,False,False,False,False
20260920,阪神,1,12,ブラックシールド,19105197,False,False,False,False
20260920,阪神,2,1,ピコキング,24108326,False,False,False,False
20260920,阪神,2,2,アースグリッパー,24100733,False,False,False,False
20260920,阪神,2,3,ゴールデンレシオ,24104595,False,False,False,True
20260920,阪神,2,4,テーオーライガ,24101216,False,False,False,False
20260920,阪神,2,5,ラブシンフォニー,24107177,False,False,False,False
20260920,阪神,2,6,ニドヅケキンシ,24100498,False,False,False,False
20260920,阪神,2,7,ヴァーヴイレヴン,24108319,False,False,False,False
20260920,阪神,2,8,スクワミッシュ,24106237,False,False,False,False
20260920,阪神,2,9,ヨッシーフレアー,24104216,False,False,False,False
20260920,阪神,2,10,コパノキャンペーン,24104870,False,False,False,False
20260920,阪神,2,11,グランモンターナ,24100742,False,False,False,True
20260920,阪神,2,12,ベイビーブラザー,24104861,False,False,False,False
20260920,阪神,2,13,ヤマトデュノール,24104826,False,False,False,False
20260920,阪神,3,1,ホットリップス,24104152,False,False,False,False
20260920,阪神,3,2,ジェントル,24103402,False,False,False,False
20260920,阪神,3,3,シャローチャンプ,24106271,False,False,False,False
20260920,阪神,3,4,ドーンレーサー,24105844,False,False,False,True
20260920,阪神,3,5,サトノボルテクス,24101966,False,False,False,True
20260920,阪神,3,6,プリメラエストレラ,24103554,False,False,False,True
20260920,阪神,3,7,ハートノート,24106226,False,False,False,True
20260920,阪神,4,1,ナムラモモタロー,24102075,False,False,False,False
20260920,阪神,4,2,ベルウッドスーパー,24105398,False,False,False,False
20260920,阪神,4,3,テリオスベラ,24106344,False,False,False,True
20260920,阪神,4,4,ダイユウエゾフジ,24105952,False,False,False,True
20260920,阪神,4,5,スイートモンブラン,24101375,False,False,False,True
20260920,阪神,4,6,レタートゥブリッジ,24107292,False,False,False,True
20260920,阪神,4,7,リュコス,24105086,False,False,False,True
20260920,阪神,4,8,ペンタクルクイーン,24105104,False,False,False,False
20260920,阪神,4,9,ホットハニーラグ,24101002,False,False,False,False
20260920,阪神,4,10,フィリップヴィル,24101767,False,False,False,False
20260920,阪神,4,11,キタノゲートウェイ,24107272,False,False,False,True
20260920,阪神,4,12,レグルスロウ,24103845,False,False,False,True
20260920,阪神,4,13,トリオハピネス,24104717,False,False,False,False
20260920,阪神,4,14,バトゥル,24101739,False,False,False,False
20260920,阪神,4,15,エスアンヴィユ,24100622,False,False,False,True
20260920,阪神,5,1,キュールエポルト,24106885,False,False,False,False
20260920,阪神,5,2,アリサ,24104174,False,False,False,False
20260920,阪神,5,3,ナンヨーカルチャー,24106492,False,False,False,True
20260920,阪神,5,4,ホワイトパンサー,24101319,False,False,False,False
20260920,阪神,5,5,ジョリーエピキュア,24105896,False,False,False,False
20260920,阪神,5,6,クインズローマ,24101370,False,False,False,True
20260920,阪神,5,7,ドラーダアスール,24104427,False,False,False,True
20260920,阪神,5,8,ジーティールーナ,24104844,False,False,False,False
20260920,阪神,5,9,イーサンマリーン,24102380,False,False,False,True
20260920,阪神,5,10,ミランダスマイル,24105936,False,False,False,False
20260920,阪神,5,11,シャーロットタウン,24101407,False,False,False,False
20260920,阪神,5,12,タイセイプリュム,24106197,False,False,False,False
20260920,阪神,5,13,ヴェルソドルチェ,24105920,False,False,False,False
20260920,阪神,5,14,メイショウキボウ,24102865,False,False,False,True
20260920,阪神,6,1,アンビアンス,22106634,False,False,False,True
20260920,阪神,6,2,エテルノレガーメ,22107185,False,False,False,True
20260920,阪神,6,3,メイショウショカツ,23101207,False,False,False,False
20260920,阪神,6,4,サラコスティ,22104793,False,False,False,False
20260920,阪神,6,5,リガーレ,22104556,False,False,False,False
20260920,阪神,6,6,グラスベルグ,23107007,False,False,False,False
20260920,阪神,6,7,キッコベッロ,23104996,False,False,False,False
20260920,阪神,6,8,アルペングロー,23106817,False,False,False,False
20260920,阪神,6,9,アスクメークシェア,20101029,False,False,False,True
20260920,阪神,6,10,エイシンビーコン,23105513,False,False,False,True
20260920,阪神,6,11,エイシンウィスパー,23105484,False,False,False,False
20260920,阪神,7,1,ココロヅヨサ,23105041,False,False,False,False
20260920,阪神,7,2,マーベリックシチー,21100387,False,False,False,False
20260920,阪神,7,3,ルファーダ,23104339,False,False,False,False
20260920,阪神,7,4,テイエムスターラン,23102582,False,False,False,False
20260920,阪神,7,5,マコトアディントン,23102128,False,False,False,False
20260920,阪神,7,6,テーオーカイザー,23101592,True,True,False,False
20260920,阪神,7,7,ブルーストレイル,21106078,False,False,False,False
20260920,阪神,7,8,モズプリヴェール,22102916,False,False,False,True
20260920,阪神,7,9,ユキノクラウン,22104314,False,False,False,False
20260920,阪神,7,10,サンマルミッション,21107331,False,False,False,False
20260920,阪神,7,11,マーゴットバディ,23105638,False,False,False,False
20260920,阪神,7,12,タイセイリアル,21101448,False,False,False,True
20260920,阪神,8,1,フェルギナス,23103376,False,False,False,False
20260920,阪神,8,2,ペイシャシス,23102997,False,False,False,False
